route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Fri_00616,New World Victoria Park;New World Metro Shore City;Four Square Remuera,3,15,21902.9,06:05:02
Fri_00617,New World New Lynn;Four Square Onehunga;Four Square Britomart,3,16,21905.67,06:05:05
Fri_00618,New World Browns Bay;New World Mt Albert,2,15,21914.38,06:05:14
Fri_00619,Four Square Ellerslie;Four Square Onehunga;New World Howick,3,14,21916.31,06:05:16
Fri_00620,New World Mt Albert;New World Point Chevalier;New World Metro Shore City,3,16,21916.53,06:05:16
Fri_00621,New World Mt Albert;Four Square Pakuranga Heights;New World Metro Queen St,3,15,21925.45,06:05:25
Fri_00622,Four Square Onehunga;New World Metro Queen St;Four Square Britomart;Four Square Remuera,4,16,21929.89,06:05:29
Fri_00623,Pak 'n Save Highland Park;Four Square Remuera;Four Square Ellerslie,3,15,21930.4,06:05:30
Fri_00624,Four Square Pakuranga Heights;New World Stonefields;Four Square Onehunga,3,16,21930.92,06:05:30
Fri_00625,New World Point Chevalier;New World Stonefields;Four Square Ellerslie,3,16,21934.52,06:05:34
Fri_00626,Pak 'n Save Manukau;Four Square St Heliers,2,15,21935.9,06:05:35
Fri_00627,Pak 'n Save Henderson;Four Square Fair Price Henderson;Four Square Ellerslie,3,15,21940.13,06:05:40
Fri_00628,Four Square Torbay;New World Ormiston,2,12,21942.32,06:05:42
Fri_00629,Pak 'n Save Clendon;Four Square Remuera,2,15,21948.27,06:05:48
Fri_00630,Four Square Remuera;Pak 'n Save Clendon,2,15,21948.77,06:05:48
Fri_00631,Pak 'n Save Wairau Road;New World Point Chevalier,2,16,21951.84,06:05:51
Fri_00632,Four Square Ellerslie;Four Square Cockle Bay;New World Stonefields,3,14,21952.53,06:05:52
