route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_00181,New World Mt Roskill;Pak 'n Save Sylvia Park,2,8,12610.99,03:30:10
Sat_00182,Four Square Botany Junction;Pak 'n Save Botany,2,7,12619.22,03:30:19
Sat_00183,New World Mt Roskill;New World Mt Albert;New World Point Chevalier;Four Square Eden Terrace,4,9,12635.28,03:30:35
Sat_00184,New World Mt Roskill;Four Square Pakuranga Heights;Four Square Remuera;New World Remuera,4,7,12698.47,03:31:38
Sat_00185,Pak 'n Save Glen Innes;Four Square St Heliers,2,7,12717.14,03:31:57
Sat_00186,New World Mt Roskill;New World New Lynn;Four Square Glen Eden;New World Green Bay,4,9,12769.03,03:32:49
Sat_00187,New World New Lynn;New World Mt Albert;New World Point Chevalier,3,9,12777.24,03:32:57
Sat_00188,New World Mt Roskill;New World Green Bay;Four Square Glen Eden;New World New Lynn,4,9,12790.68,03:33:10
Sat_00189,New World Mt Roskill;Pak 'n Save Mt Albert;Four Square Hobsonville,3,8,12812.47,03:33:32
Sat_00190,New World Mt Roskill;Pak 'n Save Mt Albert;New World New Lynn,3,10,12817.47,03:33:37
Sat_00191,New World Mt Roskill;New World Mt Albert;Four Square Eden Terrace;New World Newmarket,4,9,12831.49,03:33:51
Sat_00192,New World Mt Roskill;Pak 'n Save Mt Albert;New World Point Chevalier,3,10,12887.5,03:34:47
Sat_00193,New World Mt Roskill;New World New Lynn;Pak 'n Save Mt Albert,3,10,12911.52,03:35:11
Sat_00194,New World Remuera;Pak 'n Save Sylvia Park,2,8,12930.82,03:35:30
Sat_00195,New World Mt Roskill;New World Point Chevalier;New World Mt Albert;Four Square Eden Terrace,4,9,12951.91,03:35:51
Sat_00196,New World Mt Roskill;New World Point Chevalier;Pak 'n Save Mt Albert,3,10,13014.96,03:36:54
Sat_00197,Pak 'n Save Royal Oak;Four Square Onehunga;New World Remuera,3,9,13021.58,03:37:01
Sat_00198,New World Mt Roskill;Pak 'n Save Mt Albert;New World Green Bay,3,10,13041.49,03:37:21
Sat_00199,New World Mt Roskill;New World New Lynn;New World Green Bay;Four Square Glen Eden,4,9,13043.33,03:37:23
Sat_00200,New World Mt Roskill;New World Point Chevalier;New World Stonefields,3,8,13089.54,03:38:09
Sat_00201,New World Browns Bay;Four Square Torbay;New World Long Bay,3,6,13093.83,03:38:13
Sat_00202,New World Mt Roskill;Pak 'n Save Ormiston,2,8,13098.67,03:38:18
Sat_00203,New World Mt Roskill;New World Green Bay;New World New Lynn;Four Square Glen Eden,4,9,13104.65,03:38:24
Sat_00204,New World Mt Roskill;Pak 'n Save Henderson,2,9,13112.53,03:38:32
Sat_00205,New World Mt Roskill;New World Green Bay;Pak 'n Save Mt Albert,3,10,13125.43,03:38:45
Sat_00206,New World Mt Roskill;Four Square Eden Terrace;New World Metro Queen St;Four Square Remuera;New World Remuera,5,8,13185.28,03:39:45
Sat_00207,New World Mt Albert;Pak 'n Save Mangere,2,9,13195.76,03:39:55
Sat_00208,Pak 'n Save Mt Albert;New World Mt Roskill;New World Mt Albert,3,10,13238.62,03:40:38
Sat_00209,Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Ellerslie;Four Square Remuera,4,9,13253.0,03:40:53
Sat_00210,New World Birkenhead;Four Square Lancaster;New World Milford,3,7,13304.74,03:41:44
Sat_00211,Four Square St Heliers;New World Metro Queen St;New World Victoria Park;Four Square Eden Terrace,4,7,13352.95,03:42:32
Sat_00212,New World Milford;Pak 'n Save Wairau Road,2,8,13412.33,03:43:32
Sat_00213,New World Mt Roskill;New World Mt Albert;New World Green Bay;Four Square Glen Eden,4,9,13439.75,03:43:59
Sat_00214,New World Mt Roskill;New World Green Bay;New World Mt Albert;Four Square Eden Terrace,4,9,13445.84,03:44:05
Sat_00215,Pak 'n Save Royal Oak;Four Square Onehunga;New World Mt Albert,3,10,13485.69,03:44:45
Sat_00216,Pak 'n Save Mt Albert;New World Point Chevalier;Four Square Fair Price Henderson,3,9,13564.32,03:46:04
Sat_00217,New World Mt Roskill;Pak 'n Save Botany,2,8,13618.86,03:46:58
Sat_00218,New World Mt Roskill;New World Mt Albert;New World Point Chevalier;Four Square Ellerslie,4,9,13663.15,03:47:43
Sat_00219,New World Mt Roskill;New World New Lynn;New World Stonefields,3,8,13684.72,03:48:04
Sat_00220,New World Mt Roskill;Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Eden Terrace,4,10,13818.45,03:50:18
Sat_00221,New World Mt Roskill;New World New Lynn;Four Square Eden Terrace;New World Newmarket,4,9,13840.24,03:50:40
Sat_00222,Four Square Hobsonville;New World Hobsonville;Pak 'n Save Westgate,3,9,13868.03,03:51:08
Sat_00223,New World Mt Roskill;Four Square Onehunga;New World Remuera;New World Newmarket;Four Square Remuera,5,9,13874.83,03:51:14
Sat_00224,New World Remuera;Four Square Remuera;Four Square Ellerslie;Pak 'n Save Mt Albert,4,9,13882.69,03:51:22
Sat_00225,New World Point Chevalier;New World Newmarket;New World Remuera;Four Square Remuera,4,9,13885.67,03:51:25
Sat_00226,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga;Four Square Eden Terrace,4,10,13894.05,03:51:34
Sat_00227,New World Mt Roskill;Pak 'n Save Mt Albert;New World Newmarket,3,10,13903.53,03:51:43
Sat_00228,New World Mt Roskill;Four Square Hobsonville;New World Hobsonville;New World Metro Queen St,4,8,13913.45,03:51:53
Sat_00229,New World Mt Roskill;Pak 'n Save Royal Oak;New World Remuera,3,10,13948.85,03:52:28
Sat_00230,Four Square Glen Eden;Pak 'n Save Lincoln Road;Four Square Fair Price Henderson,3,9,13998.7,03:53:18
Sat_00231,Pak 'n Save Clendon;New World Southmall,2,9,14027.84,03:53:47
Sat_00232,New World Mt Roskill;New World Mt Albert;New World Victoria Park;New World Metro Queen St,4,10,14045.91,03:54:05
Sat_00233,Pak 'n Save Mt Albert;New World Point Chevalier;New World Mt Albert,3,11,14066.62,03:54:26
