route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Mon_01492,New World Mt Roskill;Four Square Hobsonville;Four Square Fair Price Henderson;Four Square Pakuranga Heights,4,16,25378.0,07:02:58
Mon_01493,New World Papakura;New World Milford,2,16,25381.5,07:03:01
Mon_01494,Four Square Onehunga;New World Mt Albert;Four Square Fair Price Henderson;Four Square Pakuranga Heights,4,16,25382.36,07:03:02
Mon_01495,Four Square Glen Eden;New World Metro Shore City;New World Metro Queen St;Four Square Britomart;Four Square Botany Junction,5,15,25384.98,07:03:04
Mon_01496,Four Square Torbay;New World Remuera;New World Metro Shore City,3,15,25387.32,07:03:07
Mon_01497,Four Square Botany Junction;Pak 'n Save Manukau;Four Square Pakuranga Heights;New World Metro Shore City,4,16,25387.62,07:03:07
Mon_01498,Four Square Britomart;New World Milford;New World Metro Shore City;Four Square Torbay,4,16,25399.73,07:03:19
Mon_01499,Four Square Ellerslie;Pak 'n Save Henderson;New World Metro Shore City,3,16,25401.21,07:03:21
Mon_01500,Four Square Fair Price Henderson;Pak 'n Save Lincoln Road;Four Square Cockle Bay;Four Square Pakuranga Heights,4,16,25405.55,07:03:25
Mon_01501,New World New Lynn;Four Square Hobsonville;Four Square Eden Terrace;Four Square Pakuranga Heights,4,16,25406.82,07:03:26
Mon_01502,Pak 'n Save Mt Albert;Four Square Onehunga;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25411.95,07:03:31
Mon_01503,Four Square Botany Junction;Four Square Pakuranga Heights;New World Botany;New World Metro Shore City,4,16,25425.49,07:03:45
Mon_01504,Four Square Fair Price Henderson;Four Square St Heliers;Four Square Pakuranga Heights;Four Square Cockle Bay;Four Square Onehunga,5,15,25428.9,07:03:48
Mon_01505,Four Square Glen Eden;Four Square Torbay;New World Long Bay;New World Metro Shore City,4,16,25429.95,07:03:49
Mon_01506,New World Metro Shore City;New World Milford;Four Square Torbay;Four Square Lancaster,4,16,25435.77,07:03:55
Mon_01507,New World Long Bay;Four Square Torbay;New World Metro Shore City;Four Square Ellerslie,4,16,25438.5,07:03:58
Mon_01508,New World Mt Roskill;New World Devonport;Four Square Botany Junction,3,16,25439.05,07:03:59
Mon_01509,New World Mt Roskill;Four Square Cockle Bay;New World Metro Shore City;Four Square Eden Terrace,4,16,25447.18,07:04:07
Mon_01510,New World Botany;Four Square Botany Junction;Four Square Pakuranga Heights;New World Metro Shore City,4,16,25450.9,07:04:10
Mon_01511,New World Long Bay;Four Square Eden Terrace;Four Square St Heliers,3,15,25456.43,07:04:16
Mon_01512,New World Metro Queen St;Pak 'n Save Westgate;Four Square Pakuranga Heights,3,16,25457.79,07:04:17
Mon_01513,New World Botany;Four Square St Heliers;Four Square Fair Price Henderson,3,16,25465.05,07:04:25
Mon_01514,Four Square Fair Price Henderson;New World Papatoetoe;Four Square Botany Junction;Four Square Pakuranga Heights,4,16,25472.01,07:04:32
Mon_01515,Four Square Britomart;New World Victoria Park;Four Square Pakuranga Heights;New World Metro Shore City,4,16,25491.52,07:04:51
Mon_01516,Four Square Fair Price Henderson;Pak 'n Save Ormiston;Four Square Pakuranga Heights,3,16,25501.41,07:05:01
Mon_01517,New World Howick;Four Square Cockle Bay;Four Square St Heliers;Four Square Pakuranga Heights,4,16,25501.87,07:05:01
Mon_01518,New World Birkenhead;New World Mt Roskill;Four Square Pakuranga Heights,3,16,25504.16,07:05:04
Mon_01519,Four Square Torbay;New World Long Bay;Four Square Lancaster;New World Metro Shore City,4,16,25511.35,07:05:11
Mon_01520,New World Hobsonville;Four Square Hobsonville;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25517.02,07:05:17
Mon_01521,New World Remuera;Four Square Remuera;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25520.64,07:05:20
Mon_01522,Four Square Hobsonville;Pak 'n Save Glen Innes;Four Square Pakuranga Heights,3,16,25530.1,07:05:30
Mon_01523,Four Square Onehunga;New World Albany;Four Square St Heliers,3,16,25531.38,07:05:31
Mon_01524,New World Birkenhead;New World Devonport;Four Square Glen Eden,3,16,25553.4,07:05:53
Mon_01525,New World Mt Albert;Four Square Botany Junction;Four Square Remuera;Four Square Pakuranga Heights,4,16,25560.1,07:06:00
Mon_01526,Pak 'n Save Mangere;Four Square St Heliers;New World Metro Shore City,3,16,25576.32,07:06:16
Mon_01527,Four Square Britomart;Four Square Fair Price Henderson;Pak 'n Save Lincoln Road;Four Square Pakuranga Heights,4,16,25576.35,07:06:16
Mon_01528,New World Metro Queen St;New World Mt Roskill;Four Square Pakuranga Heights;Four Square Cockle Bay,4,16,25588.65,07:06:28
Mon_01529,New World Green Bay;New World New Lynn;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25589.28,07:06:29
Mon_01530,Pak 'n Save Papakura;Four Square Fair Price Henderson;Four Square Ellerslie,3,15,25592.78,07:06:32
Mon_01531,Four Square Hobsonville;New World Hobsonville;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25602.74,07:06:42
Mon_01532,New World New Lynn;New World Ormiston;New World Metro Shore City,3,16,25605.93,07:06:45
Mon_01533,New World Green Bay;New World Long Bay;Four Square Ellerslie,3,16,25610.06,07:06:50
Mon_01534,Four Square Glen Eden;Four Square St Heliers;New World Botany,3,16,25613.78,07:06:53
Mon_01535,Pak 'n Save Clendon;Four Square Pakuranga Heights;New World Metro Shore City,3,16,25622.36,07:07:02
Mon_01536,Four Square Britomart;Pak 'n Save Wairau Road;Four Square Onehunga;Four Square Pakuranga Heights,4,16,25626.12,07:07:06
Mon_01537,Four Square Britomart;Pak 'n Save Henderson;Four Square Pakuranga Heights,3,16,25640.94,07:07:20
Mon_01538,New World New Lynn;New World Green Bay;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25649.88,07:07:29
Mon_01539,New World Milford;New World Mt Roskill;New World Metro Shore City,3,16,25658.8,07:07:38
Mon_01540,New World Hobsonville;New World Green Bay;New World Metro Shore City,3,16,25661.39,07:07:41
Mon_01541,New World Papatoetoe;Four Square Pakuranga Heights;Four Square Cockle Bay;Four Square Glen Eden,4,16,25663.15,07:07:43
Mon_01542,Four Square Botany Junction;New World Ormiston;New World Metro Shore City;Four Square Ellerslie,4,16,25675.67,07:07:55
Mon_01543,Four Square Glen Eden;Four Square Pakuranga Heights;New World Howick;New World Metro Queen St,4,16,25676.35,07:07:56
Mon_01544,Pak 'n Save Manukau;Four Square Pakuranga Heights;Four Square Botany Junction;New World Metro Shore City,4,16,25676.48,07:07:56
Mon_01545,Four Square Glen Eden;New World Green Bay;Four Square Cockle Bay;Four Square Eden Terrace,4,16,25683.08,07:08:03
Mon_01546,Four Square Eden Terrace;New World Southmall;Four Square Onehunga;Four Square Pakuranga Heights,4,16,25688.67,07:08:08
Mon_01547,Pak 'n Save Mangere;Four Square Torbay;New World Metro Shore City,3,16,25695.35,07:08:15
Mon_01548,New World Mt Albert;New World Devonport;Four Square Pakuranga Heights,3,16,25704.21,07:08:24
Mon_01549,New World Mt Roskill;Four Square Hobsonville;Four Square Botany Junction;Four Square Pakuranga Heights,4,16,25704.95,07:08:24
Mon_01550,Four Square Eden Terrace;New World Metro Queen St;Four Square Britomart;Four Square Lancaster;Four Square Pakuranga Heights,5,16,25706.28,07:08:26
Mon_01551,New World Ormiston;Four Square Botany Junction;Four Square Pakuranga Heights;Four Square Lancaster,4,16,25706.48,07:08:26
Mon_01552,New World Ormiston;Four Square Torbay;Four Square Britomart,3,15,25707.25,07:08:27
Mon_01553,New World Papatoetoe;New World New Lynn;Four Square Pakuranga Heights,3,16,25715.81,07:08:35
Mon_01554,Pak 'n Save Mangere;New World Metro Shore City;Four Square St Heliers,3,16,25717.14,07:08:37
Mon_01555,New World Long Bay;New World Metro Queen St;Four Square Britomart;New World Metro Shore City,4,16,25717.18,07:08:37
Mon_01556,New World Newmarket;Four Square Glen Eden;Four Square Britomart;New World Metro Shore City,4,16,25732.92,07:08:52
Mon_01557,New World Eastridge;Four Square Pakuranga Heights;Four Square Cockle Bay;New World Metro Shore City,4,15,25739.45,07:08:59
Mon_01558,New World Mt Albert;Four Square Fair Price Henderson;Four Square Glen Eden;Four Square Pakuranga Heights,4,16,25748.21,07:09:08
Mon_01559,Four Square Britomart;New World Botany;Four Square Hobsonville,3,16,25761.77,07:09:21
Mon_01560,New World Mt Albert;Four Square Fair Price Henderson;Four Square Cockle Bay;Four Square Pakuranga Heights,4,16,25767.25,07:09:27
Mon_01561,Four Square Pakuranga Heights;New World Ormiston;Four Square Botany Junction;Four Square Lancaster,4,16,25771.1,07:09:31
Mon_01562,Four Square Cockle Bay;Pak 'n Save Mangere;Four Square Fair Price Henderson,3,16,25771.84,07:09:31
Mon_01563,New World Remuera;Four Square Ellerslie;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25772.48,07:09:32
Mon_01564,New World Mt Roskill;Four Square Cockle Bay;Four Square Glen Eden;Four Square Onehunga,4,16,25814.48,07:10:14
Mon_01565,New World Point Chevalier;Four Square Fair Price Henderson;Four Square Botany Junction;Four Square Pakuranga Heights,4,16,25816.19,07:10:16
Mon_01566,New World Victoria Park;New World Metro Shore City;Four Square Cockle Bay;Four Square Pakuranga Heights,4,16,25820.76,07:10:20
Mon_01567,Pak 'n Save Lincoln Road;New World Metro Shore City;Four Square Lancaster;Four Square Fair Price Henderson,4,16,25848.01,07:10:48
Mon_01568,New World Point Chevalier;Four Square Glen Eden;Four Square Fair Price Henderson;Four Square Pakuranga Heights,4,16,25850.65,07:10:50
Mon_01569,New World Victoria Park;Four Square Lancaster;New World Metro Shore City;Four Square Pakuranga Heights,4,16,25858.62,07:10:58
Mon_01570,New World Green Bay;Four Square Cockle Bay;Four Square Onehunga;New World Metro Queen St,4,16,25861.97,07:11:01
Mon_01571,Pak 'n Save Botany;Four Square Lancaster;New World Metro Shore City,3,16,25863.91,07:11:03
Mon_01572,New World Long Bay;Four Square Torbay;Four Square Britomart;New World Metro Shore City,4,16,25875.91,07:11:15
Mon_01573,Four Square Torbay;New World Long Bay;Four Square Britomart;New World Metro Shore City,4,16,25877.54,07:11:17
Mon_01574,Four Square Ellerslie;New World New Lynn;Four Square Cockle Bay;Four Square Botany Junction,4,15,25883.73,07:11:23
Mon_01575,Four Square Fair Price Henderson;New World Albany;Four Square St Heliers,3,16,25894.27,07:11:34
Mon_01576,Four Square Glen Eden;Four Square Ellerslie;Four Square Eden Terrace;Four Square Remuera;Four Square Fair Price Henderson,5,16,25894.8,07:11:34
Mon_01577,Four Square Fair Price Henderson;Four Square Glen Eden;Four Square St Heliers;Four Square Remuera;Four Square Ellerslie,5,16,25904.95,07:11:44
Mon_01578,Pak 'n Save Mt Albert;Four Square Cockle Bay;Four Square Pakuranga Heights;New World Metro Shore City,4,16,25909.02,07:11:49
Mon_01579,New World Papatoetoe;Four Square Lancaster;New World Metro Shore City;Four Square Ellerslie,4,16,25913.04,07:11:53
Mon_01580,New World Stonefields;Four Square Glen Eden;Four Square Fair Price Henderson;Four Square Britomart,4,16,25927.73,07:12:07
Mon_01581,Four Square Botany Junction;Pak 'n Save Mt Albert;Four Square St Heliers,3,16,25944.25,07:12:24
Mon_01582,Four Square Glen Eden;Four Square Britomart;New World Metro Queen St;Four Square Fair Price Henderson;Four Square Remuera,5,16,25959.9,07:12:39
