route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Wed_01013,Four Square Torbay;New World Long Bay;Four Square Eden Terrace,3,16,24105.21,06:41:45
Wed_01014,New World Birkenhead;New World Eastridge;Four Square Ellerslie,3,16,24106.85,06:41:46
Wed_01015,New World Green Bay;New World Howick,2,16,24109.92,06:41:49
Wed_01016,Four Square Fair Price Henderson;New World Newmarket;Four Square Botany Junction,3,16,24114.93,06:41:54
Wed_01017,New World Long Bay;Four Square Britomart;Four Square Eden Terrace,3,16,24118.35,06:41:58
Wed_01018,New World Long Bay;Four Square Torbay;Four Square Onehunga,3,16,24130.4,06:42:10
Wed_01019,New World Victoria Park;New World Southmall;Four Square Ellerslie,3,16,24132.04,06:42:12
Wed_01020,Pak 'n Save Highland Park;Four Square Ellerslie;Four Square Pakuranga Heights,3,16,24140.96,06:42:20
Wed_01021,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson;Four Square Cockle Bay,3,15,24153.01,06:42:33
Wed_01022,New World Metro Queen St;New World Eastridge;Four Square St Heliers;Four Square Cockle Bay,4,15,24160.99,06:42:40
Wed_01023,New World Mt Roskill;Four Square Fair Price Henderson;Four Square Cockle Bay,3,15,24161.07,06:42:41
Wed_01024,Pak 'n Save Glen Innes;New World Metro Shore City,2,16,24162.1,06:42:42
Wed_01025,Four Square Cockle Bay;Pak 'n Save Royal Oak;Four Square Ellerslie,3,16,24166.16,06:42:46
Wed_01026,New World Long Bay;New World Eastridge,2,15,24173.97,06:42:53
Wed_01027,Four Square Britomart;New World Long Bay;Four Square Torbay,3,16,24190.37,06:43:10
Wed_01028,New World Devonport;New World Hobsonville,2,16,24200.42,06:43:20
Wed_01029,Pak 'n Save Westgate;Four Square Glen Eden;Four Square Hobsonville,3,16,24224.24,06:43:44
Wed_01030,New World Point Chevalier;Four Square Ellerslie;Four Square St Heliers;Four Square Cockle Bay,4,15,24227.43,06:43:47
Wed_01031,New World Papakura;Four Square Ellerslie;Four Square Remuera;New World Metro Queen St,4,16,24230.05,06:43:50
Wed_01032,Four Square Cockle Bay;New World Howick;Four Square Pakuranga Heights;Four Square St Heliers,4,16,24241.27,06:44:01
Wed_01033,New World Howick;Four Square Cockle Bay;Four Square Pakuranga Heights;Four Square St Heliers,4,16,24241.28,06:44:01
Wed_01034,New World New Lynn;Four Square Fair Price Henderson;Four Square Lancaster,3,16,24249.32,06:44:09
Wed_01035,Pak 'n Save Highland Park;Four Square Pakuranga Heights;New World Metro Shore City,3,16,24249.77,06:44:09
