route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_0217,Pak 'n Save Wairau Road;Pak 'n Save Albany,2,11,7705.17,02:08:25
Sat_0218,New World Mt Roskill;New World Devonport,2,5,7709.5,02:08:29
Sat_0219,Pak 'n Save Royal Oak;Four Square Onehunga;Pak 'n Save Henderson,3,14,7710.13,02:08:30
Sat_0220,Pak 'n Save Albany;New World Hobsonville,2,9,7723.44,02:08:43
Sat_0221,New World Ormiston;Pak 'n Save Ormiston;Four Square Botany Junction,3,10,7748.78,02:09:08
Sat_0222,New World Point Chevalier;Pak 'n Save Mt Albert;Pak 'n Save Royal Oak;Four Square Onehunga,4,15,7756.62,02:09:16
Sat_0223,Pak 'n Save Ormiston;New World Ormiston;Four Square Botany Junction,3,10,7759.79,02:09:19
Sat_0224,New World Mt Roskill;Pak 'n Save Mt Albert;New World Eastridge,3,10,7764.16,02:09:24
Sat_0225,New World Mt Roskill;Pak 'n Save Ormiston;New World Ormiston,3,11,7769.91,02:09:29
Sat_0226,Four Square Onehunga;Pak 'n Save Royal Oak;New World Remuera;New World Newmarket,4,12,7770.84,02:09:30
Sat_0227,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga;Four Square Remuera,4,10,7773.74,02:09:33
Sat_0228,New World Mt Roskill;Pak 'n Save Mangere;New World Metro Queen St,3,10,7797.92,02:09:57
Sat_0229,Pak 'n Save Lincoln Road;Pak 'n Save Royal Oak;New World Mt Albert,3,16,7811.34,02:10:11
Sat_0230,New World Mt Albert;Pak 'n Save Albany,2,9,7815.07,02:10:15
Sat_0231,New World Mt Roskill;New World Victoria Park;New World Birkenhead,3,8,7825.06,02:10:25
Sat_0232,Pak 'n Save Royal Oak;Pak 'n Save Henderson;New World New Lynn,3,16,7827.83,02:10:27
Sat_0233,New World Devonport;New World Mt Albert,2,6,7829.39,02:10:29
Sat_0234,New World Mt Roskill;Four Square Onehunga;Pak 'n Save Royal Oak;New World Victoria Park,4,12,7831.04,02:10:31
Sat_0235,New World Mt Albert;Pak 'n Save Royal Oak;Pak 'n Save Lincoln Road,3,16,7841.98,02:10:41
Sat_0236,New World Point Chevalier;New World Newmarket;Pak 'n Save Sylvia Park,3,12,7867.19,02:11:07
Sat_0237,Pak 'n Save Mt Albert;New World Mt Albert;New World Point Chevalier;New World Victoria Park,4,14,7904.63,02:11:44
Sat_0238,Pak 'n Save Royal Oak;Pak 'n Save Henderson;Four Square Fair Price Henderson,3,14,7944.43,02:12:24
Sat_0239,New World Birkenhead;Pak 'n Save Westgate,2,8,7962.3,02:12:42
Sat_0240,New World Mt Roskill;Pak 'n Save Royal Oak;New World Birkenhead,3,11,7965.14,02:12:45
