route_id,stops,num_stops,total_pallets,total_duration_sec,cost,over_policy_35h,overtime_4h,total_duration_hms
Fri_00137,New World Hobsonville,1,8,12329.76,753.49,False,False,03:25:29.760000
Fri_00138,New World Howick,1,8,13789.9,842.72,True,False,03:49:49.900000
Fri_00139,New World Mt Roskill,1,8,9032.66,552.0,False,False,02:30:32.660000
Fri_00140,New World New Lynn,1,8,10301.69,629.55,False,False,02:51:41.690000
Fri_00141,New World Ormiston,1,8,12976.64,793.02,True,False,03:36:16.640000
Fri_00142,New World Papakura,1,8,13477.54,823.63,True,False,03:44:37.540000
Fri_00143,New World Remuera,1,8,11870.35,725.41,False,False,03:17:50.350000
Fri_00144,New World Stonefields,1,8,12571.35,768.25,False,False,03:29:31.350000
Fri_00145,New World Victoria Park,1,8,11431.39,698.58,False,False,03:10:31.390000
Fri_00146,New World Birkenhead,1,9,13945.77,852.24,True,False,03:52:25.770000
Fri_00147,New World Green Bay,1,9,11445.54,699.45,False,False,03:10:45.540000
Fri_00148,New World Milford,1,9,14247.21,870.66,True,False,03:57:27.210000
Fri_00149,New World Newmarket,1,9,12454.83,761.13,False,False,03:27:34.830000
Fri_00150,Pak 'n Save Highland Park,1,9,14478.37,1190.0,True,True,04:01:18.370000
Fri_00151,Pak 'n Save Ormiston,1,9,14137.23,863.94,True,False,03:55:37.230000
Fri_00152,Pak 'n Save Albany,1,10,16059.99,1190.0,True,True,04:27:39.990000
Fri_00153,Pak 'n Save Botany,1,10,15737.42,1190.0,True,True,04:22:17.420000
Fri_00154,Pak 'n Save Henderson,1,10,14151.09,864.79,True,False,03:55:51.090000
Fri_00155,Pak 'n Save Mangere,1,10,13119.57,801.75,True,False,03:38:39.570000
Fri_00156,Pak 'n Save Papakura,1,10,15471.63,1190.0,True,True,04:17:51.630000
Fri_00157,Pak 'n Save Wairau Road,1,10,15080.95,1190.0,True,True,04:11:20.950000
Fri_00158,Pak 'n Save Clendon,1,11,15687.34,1190.0,True,True,04:21:27.340000
Fri_00159,Pak 'n Save Glen Innes,1,11,16723.24,1190.0,True,True,04:38:43.240000
Fri_00160,Pak 'n Save Lincoln Road,1,11,14721.89,1190.0,True,True,04:05:21.890000
Fri_00161,Pak 'n Save Manukau,1,11,15236.7,1190.0,True,True,04:13:56.700000
Fri_00162,Pak 'n Save Sylvia Park,1,11,15809.55,1190.0,True,True,04:23:29.550000
Fri_00163,Pak 'n Save Mt Albert,1,12,14259.27,871.4,True,False,03:57:39.270000
Fri_00164,Pak 'n Save Royal Oak,1,12,14573.54,1190.0,True,True,04:02:53.540000
Fri_00165,Pak 'n Save Westgate,1,13,17279.0,1190.0,True,True,04:47:59
